Year,Election Type,County,Precinct,Active Voters,Inactive Voters,Total Voters,Ballots Cast,Total Voters Turnout %,Comments
2012,G,BOULDER,4181107707,528,75,603,510,84.58,
2012,G,BOULDER,4181107708,605,117,722,583,80.75,
2012,G,BROOMFIELD,2233364001,295,187,482,254,52.7,
2012,G,BROOMFIELD,2233364002,805,479,1284,707,55.06,
2012,G,BROOMFIELD,2233364003,833,135,968,727,75.1,
2012,G,BROOMFIELD,2233364004,1140,369,1509,1073,71.11,
2012,G,BROOMFIELD,2233364005,463,143,606,430,70.96,
2012,G,BROOMFIELD,2233364006,383,178,561,348,62.03,
2012,G,BROOMFIELD,2233364007,723,276,999,662,66.27,
2012,G,BROOMFIELD,2233364008,584,213,797,551,69.13,
2012,G,BROOMFIELD,2233364009,765,153,918,715,77.89,
2012,G,BROOMFIELD,2233364010,1010,200,1210,968,80,
2012,G,BROOMFIELD,2233364011,987,204,1191,931,78.17,
2012,G,BROOMFIELD,2233364012,1141,113,1254,1101,87.8,
2012,G,BROOMFIELD,2233364013,845,280,1125,813,72.27,
2012,G,BROOMFIELD,2233364014,950,179,1129,897,79.45,
2012,G,BROOMFIELD,2233364015,1067,210,1277,1031,80.74,
2012,G,BROOMFIELD,2233364016,1038,143,1181,993,84.08,
2012,G,BROOMFIELD,2233364017,1072,165,1237,1046,84.56,
2012,G,BROOMFIELD,2233364018,674,273,947,623,65.79,
2012,G,BROOMFIELD,2233364019,1099,375,1474,1014,68.79,
2012,G,BROOMFIELD,2233364020,1047,223,1270,992,78.11,
2012,G,BROOMFIELD,2233364021,1553,469,2022,1473,72.85,
2012,G,BROOMFIELD,2233364022,627,178,805,602,74.78,
2012,G,BROOMFIELD,2233364023,691,147,838,669,79.83,
2012,G,BROOMFIELD,2233364024,1426,241,1667,1344,80.62,
2012,G,BROOMFIELD,2233364025,2124,465,2589,2027,78.29,
2012,G,BROOMFIELD,2233364026,835,116,951,810,85.17,
2012,G,BROOMFIELD,2233364027,1310,271,1581,1235,78.12,
2012,G,BROOMFIELD,2233364028,804,382,1186,717,60.46,
2012,G,BROOMFIELD,2233364029,955,277,1232,892,72.4,
2012,G,BROOMFIELD,2233364030,906,265,1171,853,72.84,
2012,G,BROOMFIELD,2233364031,802,223,1025,744,72.59,
2012,G,BROOMFIELD,2233364032,1509,348,1857,1449,78.03,
2012,G,BROOMFIELD,2233364033,1243,308,1551,1187,76.53,
2012,G,BROOMFIELD,2233364034,421,41,462,415,89.83,
2012,G,BROOMFIELD,2233364035,2261,244,2505,2200,87.82,
2012,G,BROOMFIELD,2233364036,6,8,14,0,0,
2012,G,BROOMFIELD,2233364037,5,0,5,0,0,
2012,G,BROOMFIELD,2233364038,13,4,17,10,58.82,
2012,G,CHAFFEE,5056008001,527,116,643,508,79,
2012,G,CHAFFEE,5056008002,588,174,762,536,70.34,
2012,G,CHAFFEE,5056008003,885,269,1154,813,70.45,
2012,G,CHAFFEE,5056008004,868,193,1061,823,77.57,
2012,G,CHAFFEE,5056008005,841,154,995,801,80.5,
2012,G,CHAFFEE,5056008006,859,152,1011,824,81.5,
2012,G,CHAFFEE,5056008007,1167,279,1446,1108,76.63,
2012,G,CHAFFEE,5056008008,668,176,844,648,76.78,
2012,G,CHAFFEE,5056008009,743,143,886,718,81.04,
2012,G,CHAFFEE,5056008010,835,180,1015,796,78.42,
2012,G,CHAFFEE,5056008011,680,147,827,640,77.39,
2012,G,CHAFFEE,5056008012,616,140,756,582,76.98,
2012,G,CHAFFEE,5056008013,827,143,970,782,80.62,
2012,G,CHAFFEE,5056008014,579,112,691,550,79.59,
2012,G,CHAFFEE,5056008015,468,95,563,440,78.15,
2012,G,CHEYENNE,4016509001,133,41,174,127,72.99,
2012,G,CHEYENNE,4016509002,336,101,437,316,72.31,
2012,G,CHEYENNE,4016509003,381,94,475,358,75.37,
2012,G,CHEYENNE,4016509004,252,54,306,247,80.72,
2012,G,CHEYENNE,4016509005,65,11,76,64,84.21,
2012,G,CLEAR CREEK,2021310001,791,313,1104,733,66.39,
2012,G,CLEAR CREEK,2021310002,311,144,455,280,61.54,
2012,G,CLEAR CREEK,2021310003,361,121,482,358,74.27,
2012,G,CLEAR CREEK,2021310004,742,265,1007,687,68.22,
2012,G,CLEAR CREEK,2021310005,718,255,973,659,67.73,
2012,G,CLEAR CREEK,2021310006,423,185,608,379,62.34,
2012,G,CLEAR CREEK,2021310007,1053,267,1320,1000,75.76,
2012,G,CLEAR CREEK,2021310008,689,142,831,652,78.46,
2012,G,CLEAR CREEK,2021310009,969,228,1197,934,78.03,
2012,G,CONEJOS,3356211001,403,117,520,377,72.5,
2012,G,CONEJOS,3356211002,473,119,592,433,73.14,
2012,G,CONEJOS,3356211003,348,111,459,317,69.06,
2012,G,CONEJOS,3356211004,429,129,558,404,72.4,
2012,G,CONEJOS,3356211005,428,161,589,405,68.76,
2012,G,CONEJOS,3356211006,622,126,748,569,76.07,
2012,G,CONEJOS,3356211007,318,78,396,308,77.78,
2012,G,CONEJOS,3356211008,654,132,786,630,80.15,
2012,G,CONEJOS,3356211009,387,97,484,370,76.45,
2012,G,CONEJOS,3356211010,327,112,439,312,71.07,
2012,G,COSTILLA,3356212001,207,39,246,181,73.58,
2012,G,COSTILLA,3356212002,260,38,298,230,77.18,
2012,G,COSTILLA,3356212003,151,21,172,137,79.65,
2012,G,COSTILLA,3356212004,303,68,371,271,73.05,
2012,G,COSTILLA,3356212005,139,72,211,119,56.4,
2012,G,COSTILLA,3356212006,91,47,138,90,65.22,
2012,G,COSTILLA,3356212007,614,157,771,548,71.08,
2012,G,COSTILLA,3356212008,358,152,510,324,63.53,
2012,G,CROWLEY,4356413001,343,132,475,320,67.37,
2012,G,CROWLEY,4356413002,266,96,362,266,73.48,
2012,G,CROWLEY,4356413003,242,91,333,212,63.66,
2012,G,CROWLEY,4356413004,257,96,353,244,69.12,
2012,G,CROWLEY,4356413005,267,95,362,243,67.13,
2012,G,CROWLEY,4356413006,247,88,335,243,72.54,
2012,G,CUSTER,3356014001,1402,345,1747,1317,75.39,
2012,G,CUSTER,3356014002,343,74,417,318,76.26,
2012,G,CUSTER,3356014003,1145,239,1384,1101,79.55,
2012,G,DELTA,3055415001,957,179,1136,939,82.66,
2012,G,DELTA,3055415002,609,169,778,564,72.49,
2012,G,DELTA,3055415003,532,257,789,488,61.85,
2012,G,DELTA,3055415004,853,315,1168,784,67.12,
2012,G,DELTA,3055415005,636,192,828,593,71.62,
2012,G,DELTA,3055415006,817,238,1055,785,74.41,
2012,G,DELTA,3055415007,838,193,1031,804,77.98,
2012,G,DELTA,3056115008,891,263,1154,837,72.53,
2012,G,DELTA,3056115009,1009,236,1245,864,69.4,
2012,G,DELTA,3056115010,910,250,1160,976,84.14,
2012,G,DELTA,3056115011,885,216,1101,846,76.84,
2012,G,DELTA,3056115012,629,202,831,610,73.41,
2012,G,DELTA,3056115013,817,160,977,788,80.66,
2012,G,DELTA,3056115014,985,177,1162,942,81.07,
2012,G,DELTA,3056115015,1097,218,1315,1063,80.84,
2012,G,DELTA,3056115016,887,228,1115,850,76.23,
2012,G,DELTA,3056115017,816,210,1026,760,74.07,
2012,G,DELTA,3056115018,948,241,1189,911,76.62,
2012,G,DELTA,3056115019,689,214,903,639,70.76,
2012,G,DELTA,3056115020,866,183,1049,823,78.46,
2012,G,DENVER,1160116112,989,317,1306,932,71.36,
2012,G,DENVER,1160116113,921,188,1109,880,79.35,
2012,G,DENVER,1160116114,974,313,1287,940,73.04,
2012,G,DENVER,1160116120,1358,860,2218,1226,55.28,
2012,G,DENVER,1160116122,1037,320,1357,983,72.44,
2012,G,DENVER,1160116123,1119,334,1453,1066,73.37,
2012,G,DENVER,1160116124,954,351,1305,908,69.58,
2012,G,DENVER,1160116125,1026,512,1538,985,64.04,
2012,G,DENVER,1160116126,1163,624,1787,1056,59.09,
2012,G,DENVER,1160116127,1090,506,1596,1018,63.78,
2012,G,DENVER,1160116128,828,266,1094,783,71.57,
2012,G,DENVER,1160116129,781,155,936,748,79.91,
2012,G,DENVER,1160116130,977,401,1378,931,67.56,
2012,G,DENVER,1160116131,939,303,1242,896,72.14,
2012,G,DENVER,1160116132,1131,596,1727,1078,62.42,
2012,G,DENVER,1310216204,1306,1218,2524,1183,46.87,
2012,G,DENVER,1310216205,1136,998,2134,1050,49.2,
2012,G,DENVER,1310216206,1373,1301,2674,1232,46.07,
2012,G,DENVER,1310216207,1176,790,1966,1103,56.1,
2012,G,DENVER,1310216208,1224,1004,2228,1149,51.57,
2012,G,DENVER,1310216209,1042,617,1659,990,59.67,
2012,G,DENVER,1310216210,1166,695,1861,1097,58.95,
2012,G,DENVER,1310216211,958,683,1641,905,55.15,
2012,G,DENVER,1310516530,121,131,252,113,44.84,
2012,G,DENVER,1310616605,774,244,1018,749,73.58,
2012,G,DENVER,1310616606,886,312,1198,840,70.12,
2012,G,DENVER,1310616607,662,179,841,639,75.98,
2012,G,DENVER,1310616609,277,59,336,263,78.27,
2012,G,DENVER,1310616610,373,98,471,357,75.8,
2012,G,DENVER,1310616611,671,318,989,613,61.98,
2012,G,DENVER,1310616612,958,347,1305,911,69.81,
2012,G,DENVER,1310616613,912,417,1329,849,63.88,
2012,G,DENVER,1310616614,656,209,865,618,71.45,
2012,G,DENVER,1310616615,831,144,975,809,82.97,
2012,G,DENVER,1310616617,868,329,1197,837,69.92,
2012,G,DENVER,1310616618,836,322,1158,795,68.65,
2012,G,DENVER,1310616619,841,324,1165,811,69.61,
2012,G,DENVER,1310616622,1081,210,1291,1032,79.94,
2012,G,DENVER,1310616623,1204,233,1437,1161,80.79,
2012,G,DENVER,1310616624,1210,280,1490,1161,77.92,
2012,G,DENVER,1310616625,758,174,932,708,75.97,
2012,G,DENVER,1310616626,796,376,1172,757,64.59,
2012,G,DENVER,1310616627,1117,247,1364,1067,78.23,
2012,G,DENVER,1310616628,1227,430,1657,1150,69.4,
2012,G,DENVER,1310616629,731,165,896,704,78.57,
2012,G,DENVER,1310616630,720,167,887,698,78.69,
2012,G,DENVER,1310616631,1614,953,2567,1469,57.23,
2012,G,DENVER,1310616641,1205,412,1617,1105,68.34,
2012,G,DENVER,1310616642,1014,177,1191,957,80.35,
2012,G,DENVER,1310616643,1280,456,1736,1189,68.49,
2012,G,DENVER,1310616644,1448,345,1793,1388,77.41,
2012,G,DENVER,1310616645,499,128,627,463,73.84,
2012,G,DENVER,1310616646,1308,894,2202,1166,52.95,
2012,G,DENVER,1310616647,1020,347,1367,930,68.03,
2012,G,DENVER,1310616648,1040,341,1381,964,69.8,
2012,G,DENVER,1310616649,1550,1152,2702,1343,49.7,
2012,G,DENVER,1310616650,974,405,1379,892,64.68,
2012,G,DENVER,1310616651,1506,1354,2860,1350,47.2,
2012,G,DENVER,1310816841,1092,817,1909,997,52.23,
2012,G,DENVER,1310816842,879,459,1338,818,61.14,
2012,G,DENVER,1310816843,972,651,1623,911,56.13,
2012,G,DENVER,1310816844,1177,825,2002,1089,54.4,
2012,G,DENVER,1310816845,1000,613,1613,941,58.34,
2012,G,DENVER,1310816846,921,574,1495,869,58.13,
2012,G,DENVER,1310816848,1093,638,1731,1042,60.2,
2012,G,DENVER,1310816849,1195,653,1848,1111,60.12,
2012,G,DENVER,1310816850,856,316,1172,833,71.08,
2012,G,DENVER,1310816851,1145,600,1745,1083,62.06,
2012,G,DENVER,1310816852,879,327,1206,829,68.74,
2012,G,DENVER,1310816853,866,180,1046,827,79.06,
2012,G,DENVER,1310816854,949,397,1346,916,68.05,
2012,G,DENVER,1310816855,1321,955,2276,1206,52.99,
2012,G,DENVER,1310916901,1172,1034,2206,1039,47.1,
2012,G,DENVER,1310916903,1166,328,1494,1116,74.7,
2012,G,DENVER,1310916904,1040,247,1287,971,75.45,
2012,G,DENVER,1310916905,269,61,330,262,79.39,
2012,G,DENVER,1310916906,970,287,1257,925,73.59,
2012,G,DENVER,1310916908,1140,365,1505,1048,69.63,
2012,G,DENVER,1310916909,1183,287,1470,1111,75.58,
2012,G,DENVER,1310916910,1349,597,1946,1285,66.03,
2012,G,DENVER,1310916911,1482,964,2446,1334,54.54,
2012,G,DENVER,1310916912,1166,435,1601,1068,66.71,
2012,G,DENVER,1310916916,1347,306,1653,1260,76.23,
2012,G,DENVER,1310916917,1300,325,1625,1246,76.68,
2012,G,DENVER,1310916918,1231,262,1493,1172,78.5,
2012,G,DENVER,1310916919,1225,266,1491,1166,78.2,
2012,G,DENVER,1310916920,1134,314,1448,1083,74.79,
2012,G,DENVER,1310916921,1524,1210,2734,1370,50.11,
2012,G,DENVER,1310916922,1520,966,2486,1381,55.55,
2012,G,DENVER,1310916923,1386,793,2179,1256,57.64,
2012,G,DENVER,1310916924,1064,1240,2304,859,37.28,
2012,G,DENVER,1310916927,889,246,1135,848,74.71,
2012,G,DENVER,1310916928,798,157,955,778,81.47,
2012,G,DENVER,1310916929,842,388,1230,779,63.33,
2012,G,DENVER,1310916930,822,315,1137,769,67.63,
2012,G,DENVER,1310916931,774,125,899,737,81.98,
2012,G,DENVER,1310916932,996,363,1359,910,66.96,
2012,G,DENVER,1310916933,698,150,848,688,81.13,
2012,G,DENVER,1310916934,782,362,1144,724,63.29,
2012,G,DENVER,1310916935,1319,739,2058,1187,57.68,
2012,G,DENVER,1310916936,1008,724,1732,961,55.48,
2012,G,DENVER,1310916937,736,168,904,716,79.2,
2012,G,DENVER,1310916938,826,446,1272,760,59.75,
2012,G,DENVER,1320116103,1086,406,1492,963,64.54,
2012,G,DENVER,1320116104,865,491,1356,750,55.31,
2012,G,DENVER,1320116105,1155,411,1566,1062,67.82,
2012,G,DENVER,1320116106,1152,506,1658,1035,62.42,
2012,G,DENVER,1320116107,1301,489,1790,1156,64.58,
2012,G,DENVER,1320116108,1322,467,1789,1227,68.59,
2012,G,DENVER,1320116109,771,348,1119,644,57.55,
2012,G,DENVER,1320116110,1164,319,1483,1066,71.88,
2012,G,DENVER,1320116111,1214,440,1654,1113,67.29,
2012,G,DENVER,1320116115,394,72,466,389,83.48,
2012,G,DENVER,1320116116,1054,245,1299,1000,76.98,
2012,G,DENVER,1320116117,992,230,1222,942,77.09,
2012,G,DENVER,1320116118,1138,718,1856,1006,54.2,
2012,G,DENVER,1320116119,997,636,1633,894,54.75,
2012,G,DENVER,1320116121,1001,271,1272,945,74.29,
2012,G,DENVER,1320216212,1083,500,1583,1028,64.94,
2012,G,DENVER,1320216213,850,415,1265,791,62.53,
2012,G,DENVER,1320216214,924,449,1373,867,63.15,
2012,G,DENVER,1320216215,1212,685,1897,1133,59.73,
2012,G,DENVER,1320216216,927,559,1486,878,59.08,
2012,G,DENVER,1320216217,1104,469,1573,1047,66.56,
2012,G,DENVER,1320216218,1655,972,2627,1571,59.8,
2012,G,DENVER,1320216219,1620,998,2618,1541,58.86,
2012,G,DENVER,1320216220,915,409,1324,841,63.52,
2012,G,DENVER,1320216221,1454,800,2254,1368,60.69,
2012,G,DENVER,1320216222,914,381,1295,859,66.33,
2012,G,DENVER,1320216223,780,291,1071,741,69.19,
2012,G,DENVER,1320216224,833,348,1181,789,66.81,
2012,G,DENVER,1320216225,774,330,1104,738,66.85,
2012,G,DENVER,1320216226,767,300,1067,734,68.79,
2012,G,DENVER,1320216227,850,370,1220,785,64.34,
2012,G,DENVER,1320216228,596,155,751,572,76.17,
2012,G,DENVER,1320216229,725,227,952,695,73,
2012,G,DENVER,1320216230,777,207,984,763,77.54,
2012,G,DENVER,1320216231,811,283,1094,755,69.01,
2012,G,DENVER,1320216232,714,309,1023,631,61.68,
2012,G,DENVER,1320216233,1410,524,1934,1330,68.77,
2012,G,DENVER,1320216234,1405,509,1914,1367,71.42,
2012,G,DENVER,1320216235,1316,409,1725,1244,72.12,
2012,G,DENVER,1320216236,951,370,1321,893,67.6,
2012,G,DENVER,1320216237,1519,1740,3259,1320,40.5,
2012,G,DENVER,1320216238,1438,664,2102,1299,61.8,
2012,G,DENVER,1320216239,1140,499,1639,1087,66.32,
2012,G,DENVER,1320216240,772,371,1143,709,62.03,
2012,G,DENVER,1320216241,864,319,1183,833,70.41,
2012,G,DENVER,1320216242,876,381,1257,834,66.35,
2012,G,DENVER,1320216243,1003,456,1459,941,64.5,
2012,G,DENVER,1320216244,1030,616,1646,946,57.47,
2012,G,DENVER,1320216245,1047,369,1416,997,70.41,
2012,G,DENVER,1320216246,1047,334,1381,1005,72.77,
2012,G,DENVER,1320216247,591,243,834,546,65.47,
2012,G,DENVER,1320216248,859,191,1050,835,79.52,
2012,G,DENVER,1320216249,1252,143,1395,1223,87.67,
2012,G,DENVER,1320216250,1145,256,1401,1096,78.23,
2012,G,DENVER,1320516532,518,259,777,478,61.52,
2012,G,DENVER,1320516533,1053,449,1502,951,63.32,
2012,G,DENVER,1320516534,996,376,1372,883,64.36,
2012,G,DENVER,1320516535,1116,478,1594,1027,64.43,
2012,G,DENVER,1320516536,854,380,1234,732,59.32,
2012,G,DENVER,1320516537,953,399,1352,832,61.54,
2012,G,DENVER,1320516538,856,368,1224,760,62.09,
2012,G,DENVER,1320516539,792,331,1123,720,64.11,
2012,G,DENVER,1320616608,1194,315,1509,1142,75.68,
2012,G,DENVER,1320616616,1155,269,1424,1109,77.88,
2012,G,DENVER,1320616620,913,489,1402,821,58.56,
2012,G,DENVER,1320616621,861,413,1274,813,63.81,
2012,G,DENVER,1320616632,983,329,1312,918,69.97,
2012,G,DENVER,1320616633,1008,300,1308,980,74.92,
2012,G,DENVER,1320616634,782,170,952,740,77.73,
2012,G,DENVER,1320616635,942,161,1103,896,81.23,
2012,G,DENVER,1320616636,1086,339,1425,1027,72.07,
2012,G,DENVER,1320616637,1042,224,1266,1008,79.62,
2012,G,DENVER,1320616638,599,133,732,578,78.96,
2012,G,DENVER,1320616639,1021,254,1275,975,76.47,
2012,G,DENVER,1320616640,1280,354,1634,1216,74.42,
2012,G,DENVER,1320916902,1553,1051,2604,1382,53.07,
2012,G,DENVER,1320916907,1236,654,1890,1112,58.84,
2012,G,DENVER,1320916913,1042,352,1394,973,69.8,
2012,G,DENVER,1320916914,923,234,1157,881,76.15,
2012,G,DENVER,1320916915,982,293,1275,933,73.18,
2012,G,DENVER,1320916925,638,110,748,611,81.68,
2012,G,DENVER,1320916926,670,197,867,650,74.97,
2012,G,DENVER,1330516516,553,274,827,461,55.74,
2012,G,DENVER,1330516520,1437,2191,3628,836,23.04,
2012,G,DENVER,1330516521,870,456,1326,794,59.88,
2012,G,DENVER,1330616601,556,188,744,520,69.89,
2012,G,DENVER,1330616602,769,379,1148,721,62.8,
2012,G,DENVER,1330616603,762,435,1197,709,59.23,
2012,G,DENVER,1330616604,1293,938,2231,1104,49.48,
2012,G,DENVER,1330716701,985,485,1470,874,59.46,
2012,G,DENVER,1330716702,1604,125,1729,1545,89.36,
2012,G,DENVER,1330716703,590,62,652,552,84.66,
2012,G,DENVER,1330716704,716,283,999,660,66.07,
2012,G,DENVER,1330716705,900,253,1153,837,72.59,
2012,G,DENVER,1330716706,905,191,1096,873,79.65,
2012,G,DENVER,1330716707,804,117,921,785,85.23,
2012,G,DENVER,1330716708,635,63,698,611,87.54,
2012,G,DENVER,1330716709,727,274,1001,672,67.13,
2012,G,DENVER,1330716710,825,206,1031,769,74.59,
2012,G,DENVER,1330716711,414,142,556,373,67.09,
2012,G,DENVER,1330716712,231,88,319,217,68.03,
2012,G,DENVER,1330716713,818,114,932,781,83.8,
2012,G,DENVER,1330716714,935,531,1466,817,55.73,
2012,G,DENVER,1330716715,860,382,1242,765,61.59,
2012,G,DENVER,1330716716,692,395,1087,579,53.27,
2012,G,DENVER,1330716717,831,378,1209,674,55.75,
2012,G,DENVER,1330716718,874,392,1266,745,58.85,
2012,G,DENVER,1330716719,794,324,1118,710,63.51,
2012,G,DENVER,1330716720,863,448,1311,730,55.68,
2012,G,DENVER,1330716721,775,261,1036,720,69.5,
2012,G,DENVER,1330716722,823,349,1172,743,63.4,
2012,G,DENVER,1330716723,788,303,1091,686,62.88,
2012,G,DENVER,1330716724,800,323,1123,741,65.98,
2012,G,DENVER,1330716725,825,396,1221,699,57.25,
2012,G,DENVER,1330716726,812,396,1208,738,61.09,
2012,G,DENVER,1330716727,918,239,1157,816,70.53,
2012,G,DENVER,1330716728,917,596,1513,843,55.72,
2012,G,DENVER,1330716729,816,234,1050,745,70.95,
2012,G,DENVER,1330716730,966,257,1223,886,72.44,
2012,G,DENVER,1330716731,1046,180,1226,979,79.85,
2012,G,DENVER,1330716732,789,213,1002,738,73.65,
2012,G,DENVER,1330716733,713,648,1361,595,43.72,
2012,G,DENVER,1330716734,1007,465,1472,901,61.21,
2012,G,DENVER,1330716735,839,375,1214,765,63.01,
2012,G,DENVER,1330716736,726,288,1014,667,65.78,
2012,G,DENVER,1330716737,816,360,1176,736,62.59,
2012,G,DENVER,1330716738,854,259,1113,772,69.36,
2012,G,DENVER,1330716739,789,306,1095,702,64.11,
2012,G,DENVER,1330716740,838,326,1164,769,66.07,
2012,G,DENVER,1330716741,829,418,1247,762,61.11,
2012,G,DENVER,1330716742,628,192,820,557,67.93,
2012,G,DENVER,1330816801,716,414,1130,619,54.78,
2012,G,DENVER,1330816802,815,396,1211,715,59.04,
2012,G,DENVER,1330816803,680,330,1010,599,59.31,
2012,G,DENVER,1330816804,699,336,1035,628,60.68,
2012,G,DENVER,1330816805,738,350,1088,634,58.27,
2012,G,DENVER,1330816806,1198,462,1660,1065,64.16,
2012,G,DENVER,1330816807,1084,473,1557,964,61.91,
2012,G,DENVER,1330816808,1134,580,1714,965,56.3,
2012,G,DENVER,1330816810,1051,536,1587,946,59.61,
2012,G,DENVER,1330816811,925,579,1504,825,54.85,
2012,G,DENVER,1330816812,954,541,1495,836,55.92,
2012,G,DENVER,1330816813,876,524,1400,777,55.5,
2012,G,DENVER,1330816814,776,383,1159,702,60.57,
2012,G,DENVER,1330816815,767,349,1116,686,61.47,
2012,G,DENVER,1330816816,757,325,1082,688,63.59,
2012,G,DENVER,1330816817,790,319,1109,715,64.47,
2012,G,DENVER,1330816818,687,241,928,622,67.03,
2012,G,DENVER,1330816819,702,254,956,647,67.68,
2012,G,DENVER,1330816820,942,254,1196,870,72.74,
2012,G,DENVER,1330816821,859,276,1135,789,69.52,
2012,G,DENVER,1330816822,919,339,1258,842,66.93,
2012,G,DENVER,1330816823,928,226,1154,891,77.21,
2012,G,DENVER,1330816824,960,266,1226,894,72.92,
2012,G,DENVER,1330816825,919,243,1162,890,76.59,
2012,G,DENVER,1330816826,981,740,1721,851,49.45,
2012,G,DENVER,1330816827,957,482,1439,903,62.75,
2012,G,DENVER,1330816828,1281,1005,2286,1129,49.39,
2012,G,DENVER,1330816829,1173,467,1640,1054,64.27,
2012,G,DENVER,1330816830,1000,471,1471,945,64.24,
2012,G,DENVER,1330816831,933,161,1094,900,82.27,
2012,G,DENVER,1330816832,938,214,1152,907,78.73,
2012,G,DENVER,1330816833,945,328,1273,923,72.51,
2012,G,DENVER,1330816834,912,288,1200,853,71.08,
2012,G,DENVER,1330816835,984,236,1220,937,76.8,
2012,G,DENVER,1330816836,1296,636,1932,1132,58.59,
2012,G,DENVER,1330816837,983,584,1567,898,57.31,
2012,G,DENVER,1330816838,973,582,1555,834,53.63,
2012,G,DENVER,1330816839,491,103,594,481,80.98,
2012,G,DENVER,1330816840,475,88,563,446,79.22,
2012,G,DENVER,1330816847,540,252,792,519,65.53,
2012,G,DENVER,1340116101,1019,643,1662,870,52.35,
2012,G,DENVER,1340116102,1108,592,1700,913,53.71,
2012,G,DENVER,1340216201,1133,868,2001,1038,51.87,
2012,G,DENVER,1340216202,1214,1118,2332,1094,46.91,
2012,G,DENVER,1340216203,883,567,1450,758,52.28,
2012,G,DENVER,1340416401,1053,356,1409,986,69.98,
2012,G,DENVER,1340416402,1276,742,2018,1152,57.09,
2012,G,DENVER,1340416403,944,337,1281,860,67.14,
2012,G,DENVER,1340416404,1132,391,1523,1058,69.47,
2012,G,DENVER,1340416405,1099,355,1454,1023,70.36,
2012,G,DENVER,1340416406,838,360,1198,793,66.19,
2012,G,DENVER,1340416407,1158,423,1581,1102,69.7,
2012,G,DENVER,1340416408,1175,401,1576,1095,69.48,
2012,G,DENVER,1340416409,1106,345,1451,1051,72.43,
2012,G,DENVER,1340416410,881,346,1227,844,68.79,
2012,G,DENVER,1340416411,897,391,1288,850,65.99,
2012,G,DENVER,1340416412,1247,468,1715,1186,69.15,
2012,G,DENVER,1340416413,1253,355,1608,1199,74.56,
2012,G,DENVER,1340416414,1178,412,1590,1123,70.63,
2012,G,DENVER,1340416415,1322,467,1789,1259,70.37,
2012,G,DENVER,1340416416,1163,456,1619,1093,67.51,
2012,G,DENVER,1340416417,923,400,1323,885,66.89,
2012,G,DENVER,1340416418,1303,574,1877,1202,64.04,
2012,G,DENVER,1340416419,1184,364,1548,1139,73.58,
2012,G,DENVER,1340416420,1182,465,1647,1093,66.36,
2012,G,DENVER,1340416421,1280,516,1796,1193,66.43,
2012,G,DENVER,1340416422,1162,456,1618,1103,68.17,
2012,G,DENVER,1340416423,945,552,1497,821,54.84,
2012,G,DENVER,1340416424,925,466,1391,804,57.8,
2012,G,DENVER,1340416425,958,553,1511,827,54.73,
2012,G,DENVER,1340416426,1198,820,2018,1040,51.54,
2012,G,DENVER,1340416427,397,395,792,317,40.03,
2012,G,DENVER,1340416428,1072,608,1680,935,55.65,
2012,G,DENVER,1340416429,925,448,1373,822,59.87,
2012,G,DENVER,1340416430,841,440,1281,762,59.48,
2012,G,DENVER,1340416431,1075,392,1467,993,67.69,
2012,G,DENVER,1340416432,994,442,1436,885,61.63,
2012,G,DENVER,1340416433,1056,465,1521,939,61.74,
2012,G,DENVER,1340416434,1006,472,1478,880,59.54,
2012,G,DENVER,1340416435,782,401,1183,681,57.57,
2012,G,DENVER,1340416436,882,540,1422,744,52.32,
2012,G,DENVER,1340516501,976,336,1312,896,68.29,
2012,G,DENVER,1340516502,634,411,1045,580,55.5,
2012,G,DENVER,1340516503,919,531,1450,791,54.55,
2012,G,DENVER,1340516504,823,383,1206,736,61.03,
2012,G,DENVER,1340516505,867,403,1270,758,59.69,
2012,G,DENVER,1340516506,912,301,1213,829,68.34,
2012,G,DENVER,1340516507,890,459,1349,784,58.12,
2012,G,DENVER,1340516508,727,280,1007,693,68.82,
2012,G,DENVER,1340516509,679,349,1028,619,60.21,
2012,G,DENVER,1340516510,513,356,869,468,53.86,
2012,G,DENVER,1340516511,786,340,1126,737,65.45,
2012,G,DENVER,1340516512,932,570,1502,901,59.99,
2012,G,DENVER,1340516513,886,337,1223,829,67.78,
2012,G,DENVER,1340516514,974,519,1493,919,61.55,
2012,G,DENVER,1340516515,1216,831,2047,1099,53.69,
2012,G,DENVER,1340516517,678,328,1006,628,62.43,
2012,G,DENVER,1340516518,768,397,1165,685,58.8,
2012,G,DENVER,1340516519,685,531,1216,595,48.93,
2012,G,DENVER,1340516522,1223,650,1873,1151,61.45,
2012,G,DENVER,1340516523,1100,729,1829,1018,55.66,
2012,G,DENVER,1340516524,1058,640,1698,998,58.78,
2012,G,DENVER,1340516525,911,871,1782,816,45.79,
2012,G,DENVER,1340516526,552,479,1031,448,43.45,
2012,G,DENVER,1340516527,1437,1107,2544,1218,47.88,
2012,G,DENVER,1340516528,1691,1122,2813,1509,53.64,
2012,G,DENVER,1340516529,1259,588,1847,1156,62.59,
2012,G,DENVER,1340516531,1224,675,1899,1019,53.66,
2012,G,DENVER,1340816809,658,317,975,547,56.1,
2012,G,DOLORES,3065817001,199,70,269,183,68.03,
2012,G,DOLORES,3065817002,275,63,338,259,76.63,
2012,G,DOLORES,3065817003,318,68,386,301,77.98,
2012,G,DOLORES,3065817004,523,155,678,487,71.83,
